名称,描述,房源好评率,近期预定量,房源类型,户型,出租类型,床型,床数,可住人数,独卫数量,面积,发票,地址,省份,城区,配套设施,周边设施,乘车路线,房源评论数,房客评价,价格,房源综合得分,房主好评率,房主回复率,房主接单率,其他房源数,其他房源平均分
赛特情侣观影房1409京南,"
                极米120寸巨幕影院，情趣吊椅，真皮圆床，厨房可做饭，锅具调料一应俱全
最便捷的服务： 一个电话，网络转账，输入密码，快捷入住、退房 支付宝、微信、信用卡、银联卡…快捷支付
            ",100%,26 晚,酒店式公寓,1室0厅,整租,圆床,1张,2人,1,50平米,提供,沧州-任丘市-会战北道东50米-京南互联网大厦,沧州,任丘市,"['无线WIFI', '淋浴', '空调', '暖气', '电冰箱', '厨房', '毛巾', '拖鞋', '热水壶', '电梯', '保安', '对讲门禁', '餐具炊具', '电吹风', '智能门锁', '接待儿童2到12岁', '接待婴幼儿2岁以下', '接待老人60岁以上', '被子', '泳池', '有窗户', '空气净化器', '洗浴用品', '牙具', '香皂', '刀具菜板', '调料', '洗涤用品', '电磁炉', '卡拉OK', '音响设备']",,,0,,168,,100.0%,100.0%,90.6%,40,4.992
特惠电视房11,"
                1室0厅酒店式公寓，合理舒适温馨的空间欢迎你入住～，步行范围内有各种便利设施，便利店、超市、菜市场、各类餐馆方便用餐，公园供您散步休闲，房源设施齐全，洗漱用品齐全，不要你大包小包，可在沙发上恣意葛优瘫，小区环境好，安静、安全，有电梯，不用自己搬行李，很轻松，方便去周边景点游玩，近周边大学，考研、接待朋友伙伴都方便，近医院方便看病休憩照顾家人，如有其他问题欢迎随时向我咨询，我会为你提供更多的旅行建议，并将尽量满足你入住期间的需求，更多房源请查看房东主页供你选择
            ",100%,26 晚,酒店式公寓,1室0厅,整租,双人床,1张,2人,1,38平米,提供,沧州-任丘市-会战北道东50米-京南互联网大厦,沧州,任丘市,"['无线WIFI', '电视', '淋浴', '空调', '暖气', '毛巾', '拖鞋', '热水壶', '电梯', '保安', '对讲门禁', '电吹风', '智能门锁', '接待儿童2到12岁', '接待婴幼儿2岁以下', '接待老人60岁以上', '被子', '泳池', '有窗户', '沙发', '茶几', '空气净化器', '洗浴用品', '牙具', '音响设备']",,,0,,108,,100.0%,100.0%,90.6%,40,4.992
情侣电视房25,"
                1室0厅酒店式公寓，合理舒适温馨的空间欢迎你入住～，步行范围内有各种便利设施，便利店、超市、菜市场、各类餐馆方便用餐，房源设施齐全，洗漱用品齐全，不要你大包小包，不想吃餐厅点外卖的时候可以自己做饭，材料齐全，可在沙发上恣意葛优瘫，小区环境好，安静、安全，有电梯，不用自己搬行李，很轻松，方便去周边景点游玩，近周边大学，考研、接待朋友伙伴都方便，近医院方便看病休憩照顾家人，如有其他问题欢迎随时向我咨询，我会为你提供更多的旅行建议，并将尽量满足你入住期间的需求，更多房源请查看房东主页供你选择
            ",100%,26 晚,酒店式公寓,1室0厅,整租,圆床,1张,2人,1,60平米,提供,沧州-任丘市-会战北道东50米-京南互联网大厦,沧州,任丘市,"['无线WIFI', '电视', '淋浴', '空调', '暖气', '毛巾', '拖鞋', '热水壶', '电梯', '保安', '餐具炊具', '电吹风', '智能门锁', '接待儿童2到12岁', '接待婴幼儿2岁以下', '接待老人60岁以上', '接待外宾', '被子', '有窗户', '沙发', '茶几', '空气净化器', '洗浴用品', '牙具', '刀具菜板', '音响设备']",,,0,,168,,100.0%,100.0%,90.6%,40,4.992
情侣观影房02,"
                1室0厅酒店式公寓，合理舒适温馨的空间欢迎你入住～，步行范围内有各种便利设施，便利店、超市、菜市场、各类餐馆方便用餐，房源设施齐全，洗漱用品齐全，不要你大包小包，不想吃餐厅点外卖的时候可以自己做饭，材料齐全，可在沙发上恣意葛优瘫，小区环境好，安静、安全，有电梯，不用自己搬行李，很轻松，方便去周边景点游玩，近周边大学，考研、接待朋友伙伴都方便，近医院方便看病休憩照顾家人，如有其他问题欢迎随时向我咨询，我会为你提供更多的旅行建议，并将尽量满足你入住期间的需求，更多房源请查看房东主页供你选择
            ",100%,26 晚,酒店式公寓,1室0厅,整租,双人床,1张,2人,1,60平米,提供,沧州-任丘市-会战北道东50米-京南互联网大厦,沧州,任丘市,"['无线WIFI', '电视', '淋浴', '空调', '暖气', '毛巾', '拖鞋', '热水壶', '电梯', '保安', '餐具炊具', '电吹风', '智能门锁', '接待儿童2到12岁', '接待婴幼儿2岁以下', '接待老人60岁以上', '接待外宾', '被子', '有窗户', '沙发', '茶几', '空气净化器', '洗浴用品', '牙具', '刀具菜板', '音响设备']",,,0,,168,,100.0%,100.0%,90.6%,40,4.992
赛特豪华观影房京南,"
                极米150寸巨幕影院，真皮软床，厨房可做饭，锅具一应俱全
最便捷的服务： 一个电话，网络转账，输入密码，快捷入住、退房 支付宝、微信、信用卡、银联卡…快捷支付
            ",100%,26 晚,酒店式公寓,1室0厅,整租,地上床垫,2张,2人,1,40平米,提供,沧州-任丘市-会战北道东50米-京南互联网大厦,沧州,任丘市,"['无线WIFI', '淋浴', '空调', '暖气', '电冰箱', '厨房', '毛巾', '拖鞋', '热水壶', '电梯', '保安', '对讲门禁', '餐具炊具', '电吹风', '智能门锁', '接待儿童2到12岁', '接待婴幼儿2岁以下', '接待老人60岁以上', '被子', '泳池', '有窗户', '空气净化器', '洗浴用品', '牙具', '香皂', '调料', '洗涤用品', '电磁炉', '微波炉', '卡拉OK', '音响设备']",,,0,,198,,100.0%,100.0%,90.6%,40,4.992
赛特情侣观影房京南,"
                极米150寸巨幕影院，真皮软床，厨房可做饭，锅具一应俱全，调料需自备
最便捷的服务： 一个电话，网络转账，输入密码，快捷入住、退房 支付宝、微信、信用卡、银联卡…快 捷支付
            ",100%,26 晚,酒店式公寓,1室0厅,整租,双人床,1张,2人,1,40平米,提供,沧州-任丘市-会战北道东50米-京南互联网大厦,沧州,任丘市,"['无线WIFI', '淋浴', '空调', '暖气', '电冰箱', '厨房', '毛巾', '拖鞋', '热水壶', '电梯', '保安', '对讲门禁', '餐具炊具', '电吹风', '智能门锁', '接待儿童2到12岁', '接待婴幼儿2岁以下', '接待老人60岁以上', '被子', '泳池', '有窗户', '空气净化器', '洗浴用品', '牙具', '香皂', '调料', '洗涤用品', '电磁炉', '卡拉OK', '音响设备']",,,0,,168,,100.0%,100.0%,90.6%,40,4.992
情侣观影房1912,"
                美式风格，配有150寸巨幕，智能马桶，密码门锁，带厨房，沙发及阳台，是您入住的不二之选！
            ",100%,26 晚,普通公寓,1室0厅,整租,双人床,1张,2人,1,60平米,提供,沧州-任丘市-会战北道东50米-京南互联网大厦,沧州,任丘市,"['无线WIFI', '淋浴', '空调', '暖气', '电冰箱', '毛巾', '拖鞋', '热水壶', '电梯', '餐具炊具', '电吹风', '智能门锁', '接待儿童2到12岁', '接待婴幼儿2岁以下', '接待老人60岁以上', '被子', '有窗户', '沙发', '茶几', '空气净化器', '洗浴用品', '牙具', '香皂', '电磁炉', '卡拉OK']",,,0,,168,,100.0%,100.0%,90.6%,40,4.992
赛特巨幕观影房1417京南,"
                极米120寸巨幕影院，真皮软床，厨房可做饭，锅具一应俱全，调料需自备
最便捷的服务： 一个电话，网络转账，输入密码，快捷入住、退房 支付宝、微信、信用卡、银联卡…快捷支付
            ",100%,26 晚,酒店式公寓,1室0厅,整租,双人床,1张,2人,1,40平米,提供,沧州-任丘市-会战北道东50米-京南互联网大厦,沧州,任丘市,"['无线WIFI', '淋浴', '空调', '暖气', '电冰箱', '厨房', '毛巾', '拖鞋', '热水壶', '电梯', '保安', '对讲门禁', '餐具炊具', '电吹风', '智能门锁', '接待儿童2到12岁', '接待婴幼儿2岁以下', '接待老人60岁以上', '被子', '泳池', '有窗户', '空气净化器', '洗浴用品', '牙具', '香皂', '调料', '洗涤用品', '电磁炉', '卡拉OK', '音响设备']",,,0,,138,,100.0%,100.0%,90.6%,40,4.992
赛特情侣观影房1408京南,"
                极米120寸巨幕影院，浪漫情趣八爪椅，真皮圆床，厨房可做饭，锅具调料一应俱全
最便捷的服务： 一个电话，网络转账，输入密码，快捷入住、退房 支付宝、微信、信用卡、银联卡…快捷支付

            ",100%,26 晚,酒店式公寓,1室0厅,整租,圆床,1张,2人,1,50平米,提供,沧州-任丘市-会战北道东50米-京南互联网大厦,沧州,任丘市,"['无线WIFI', '淋浴', '空调', '暖气', '电冰箱', '厨房', '毛巾', '拖鞋', '热水壶', '电梯', '保安', '对讲门禁', '餐具炊具', '电吹风', '智能门锁', '接待儿童2到12岁', '接待婴幼儿2岁以下', '接待老人60岁以上', '被子', '泳池', '有窗户', '空气净化器', '洗浴用品', '牙具', '香皂', '刀具菜板', '调料', '洗涤用品', '电磁炉', '卡拉OK', '音响设备']",,,0,,168,,100.0%,100.0%,90.6%,40,4.992
赛特公寓NO.20-富丽花园三室二厅,"
                此套公寓装修浪漫温馨，三室二厅，3间卧室（美式双人软床），带独立厨房油盐酱醋等调料，锅碗盆，刀具，菜板（免费提供），50寸乐视超级电视+40寸乐视超级电视，冰箱，美的立式空调，24小时热水，屈臣氏洗护用品（免费），有停车位、WIFI。
最便捷的服务：一个电话，快捷入住、退房
支付宝、微信、信用卡、银联卡…快捷支付
赛特公寓，任丘**酒店式公寓！可日租，房源遍布任丘各大小区。棋牌室，健身房，太空舱按摩椅，应有尽有。适合商务接待，朋友聚会，招待亲友等，用普通宾馆的价格，享受整套公寓的奢华！通宾馆的价格，享受整套公寓的奢华！
            ",100%,18 晚,酒店式公寓,3室2厅,整租,双人床,3张,6人,2,150平米,提供,沧州-任丘市-渤海中路-富丽花园小区,沧州,任丘市,"['无线WIFI', '电视', '淋浴', '空调', '暖气', '洗衣机', '电冰箱', '厨房', '毛巾', '拖鞋', '热水壶', '电梯', '保安', '对讲门禁', '餐具炊具', '电吹风', '智能门锁', '接待儿童2到12岁', '接待婴幼儿2岁以下', '接待老人60岁以上', '被子', '泳池', '有窗户', '空气净化器', '洗浴用品', '牙具', '香皂', '刀具菜板', '调料', '洗涤用品', '微波炉', '音响设备']",,,0,,358,,100.0%,100.0%,90.6%,40,4.992
赛特公寓16-盛世郡三室二厅,"
                此套公寓装修浪漫温馨，三室一厅，3间卧室（两张欧式双人软床，一张单人床），带独立厨房，锅碗盆，刀具，菜板（免费提供）调料需自备，麻将桌，全自动洗衣机，50寸乐视超级电视+40寸乐视超级电视，冰箱，美的立式空调，24小时热水，屈臣氏洗护用品（免费），有停车位、WIFI。
最便捷的服务：一个电话，快捷入住、退房
支付宝、微信、信用卡、银联卡…快捷支付
赛特公寓，任丘**酒店式公寓！可日租，房源遍布任丘各大小区。棋牌室，健身房，太空舱按摩椅，应有尽有。适合商务接待，朋友聚会，招待亲友等，用普通宾馆的价格，享受整套公寓的奢华！宾馆的价格，享受整套公寓的奢华！
            ",100%,36 晚,酒店式公寓,3室1厅,整租,"双人床
单人床",3张,5人,2,130平米,提供,沧州-任丘市-会战道与裕华路交叉口西南角-盛世郡,沧州,任丘市,"['无线WIFI', '电视', '淋浴', '空调', '暖气', '洗衣机', '电冰箱', '厨房', '毛巾', '拖鞋', '热水壶', '电梯', '保安', '对讲门禁', '餐具炊具', '电吹风', '智能门锁', '接待儿童2到12岁', '接待婴幼儿2岁以下', '接待老人60岁以上', '被子', '泳池', '有窗户', '空气净化器', '洗浴用品', '牙具', '香皂', '刀具菜板', '调料', '洗涤用品', '微波炉', '音响设备']",,,0,,358,,100.0%,100.0%,90.6%,40,4.992
赛特情侣观影1407京南,"
                极米150寸巨幕影院，真皮软床，厨房可做饭，锅具一应俱全，调料需自备
最便捷的服务： 一个电话，网络转账，输入密码，快捷入住、退房 支付宝、信用卡、银联卡…快捷支付
            ",100%,26 晚,酒店式公寓,1室0厅,整租,双人床,1张,2人,1,40平米,提供,沧州-任丘市-会战北道东50米-京南互联网大厦,沧州,任丘市,"['无线WIFI', '淋浴', '空调', '暖气', '电冰箱', '厨房', '毛巾', '拖鞋', '热水壶', '电梯', '保安', '对讲门禁', '餐具炊具', '电吹风', '智能门锁', '接待儿童2到12岁', '接待婴幼儿2岁以下', '接待老人60岁以上', '被子', '泳池', '有窗户', '空气净化器', '洗浴用品', '牙具', '香皂', '调料', '洗涤用品', '电磁炉', '卡拉OK', '音响设备']",,,0,,168,,100.0%,100.0%,90.6%,40,4.992
情侣观影房01,"
                1室0厅酒店式公寓，合理舒适温馨的空间欢迎你入住～，步行范围内有各种便利设施，便利店、超市、菜市场、各类餐馆方便用餐，公园供您散步休闲，房源设施齐全，洗漱用品齐全，不要你大包小包，可在沙发上恣意葛优瘫，小区环境好，安静、安全，有电梯，不用自己搬行李，很轻松，方便去周边景点游玩，近周边大学，考研、接待朋友伙伴都方便，近医院方便看病休憩照顾家人，如有其他问题欢迎随时向我咨询，我会为你提供更多的旅行建议，并将尽量满足你入住期间的需求，更多房源请查看房东主页供你选择
            ",100%,26 晚,酒店式公寓,1室0厅,整租,双人床,1张,2人,1,60平米,提供,沧州-任丘市-会战北道东50米-京南互联网大厦,沧州,任丘市,"['无线WIFI', '电视', '淋浴', '空调', '暖气', '毛巾', '拖鞋', '热水壶', '电梯', '保安', '电吹风', '智能门锁', '接待儿童2到12岁', '接待婴幼儿2岁以下', '接待老人60岁以上', '接待外宾', '被子', '有窗户', '沙发', '茶几', '空气净化器', '洗浴用品', '牙具', '刀具菜板', '音响设备']",,,0,,168,,100.0%,100.0%,90.6%,40,4.992
悦城loft公寓式民宿,"
                楼下停车场，停车超级方便 ，下楼便是大型商业广场 健身房，游泳馆，电影院，星巴克，书店，永辉超市等各类便捷场所......
            ",100%,36 晚,其它,1室1厅,整租,双人床,1张,2人,2,70平米,提供,沧州-任丘市-新华路街道裕华西路2-1号,沧州,任丘市,"['无线WIFI', '电视', '淋浴', '空调', '暖气', '毛巾', '拖鞋', '热水壶', '电梯', '餐具炊具', '电吹风', '智能门锁', '接待儿童2到12岁', '接待婴幼儿2岁以下', '接待老人60岁以上', '接待外宾', '被子', '泳池', '有窗户', '落地窗', '沙发', '茶几', '空气净化器', '洗浴用品', '牙具', '调料']",,,0,,208,,100.0%,70.0%,80.0%,10,5.0
悦城loft公寓式民宿（生日趴）,"
                楼下停车场，停车超级方便 ，下楼便是大型商业广场 健身房，游泳馆，电影院，星巴克，书店，永辉超市等各类便捷场所......
            ",100%,36 晚,其它,1室1厅,整租,双人床,1张,2人,2,70平米,提供,沧州-任丘市-新华路街道裕华西路2-1号,沧州,任丘市,"['无线WIFI', '电视', '淋浴', '空调', '暖气', '电冰箱', '毛巾', '拖鞋', '热水壶', '电梯', '餐具炊具', '电吹风', '智能门锁', '接待儿童2到12岁', '接待婴幼儿2岁以下', '接待老人60岁以上', '接待外宾', '被子', '泳池', '有窗户', '落地窗', '茶几', '空气净化器', '洗浴用品', '牙具', '香皂', '燃气灶', '卡拉OK']",,,0,,266,,100.0%,70.0%,80.0%,10,5.0
